Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
CI,0.0,Neutral,20240730T164700,Life Sciences,0.333333
CI,0.179197,Somewhat-Bullish,20240319T153900,Life Sciences,0.333333
CI,0.276726,Somewhat-Bullish,20240910T194243,Life Sciences,0.5
CI,0.105381,Neutral,20240305T170500,Life Sciences,0.333333
CI,0.226128,Somewhat-Bullish,20241127T185600,Life Sciences,0.5
CI,0.086352,Neutral,20241031T144100,Life Sciences,0.5
CI,0.043725,Neutral,20240718T185500,Life Sciences,0.333333
CI,0.177812,Somewhat-Bullish,20240405T155400,Life Sciences,0.333333
CI,0.363387,Bullish,20241007T185741,Retail & Wholesale,0.333333
CI,0.043106,Neutral,20240712T184000,Life Sciences,0.333333
CI,-0.089663,Neutral,20240118T124137,Retail & Wholesale,0.5
CI,0.055338,Neutral,20240319T165200,Earnings,0.928139
CI,0.239252,Somewhat-Bullish,20240425T203000,Finance,1.0
CI,0.116002,Neutral,20240425T133500,Economy - Monetary,0.158519
CI,0.061936,Neutral,20240227T160700,Life Sciences,0.333333
CI,0.093161,Neutral,20240111T161200,Earnings,0.999756
CI,0.040355,Neutral,20240718T193600,Economy - Monetary,0.158519
CI,0.071096,Neutral,20240522T102006,Life Sciences,0.5
CI,0.07446,Neutral,20240110T142800,Earnings,1.0
CI,0.060057,Neutral,20240301T172300,Life Sciences,0.333333
CI,0.143539,Neutral,20240506T164600,Life Sciences,0.5
CI,0.068443,Neutral,20240413T140000,Retail & Wholesale,0.25
CI,0.084856,Neutral,20240719T143800,Economy - Monetary,0.158519
CI,0.105112,Neutral,20240729T161700,Life Sciences,0.5
CI,0.308563,Somewhat-Bullish,20240131T094033,Finance,1.0
CI,0.139687,Neutral,20240507T181500,Life Sciences,0.5
CI,0.067312,Neutral,20240531T102005,Life Sciences,0.5
CI,0.094662,Neutral,20240205T190300,Life Sciences,0.5
CI,0.303496,Somewhat-Bullish,20240131T130000,Finance,1.0
CI,0.10897,Neutral,20240506T101100,Economy - Monetary,0.310843
CI,0.098458,Neutral,20240213T110000,Life Sciences,0.25
CI,0.084886,Neutral,20240920T152800,Earnings,0.744043
CI,0.048065,Neutral,20240328T163900,Earnings,0.928139
CI,0.0,Neutral,20240305T170300,Earnings,1.0
CI,0.047775,Neutral,20240711T163800,Earnings,0.890401
CI,0.076677,Neutral,20240807T190700,Life Sciences,0.5
CI,0.152744,Somewhat-Bullish,20241014T161100,Earnings,0.995869
CI,0.061643,Neutral,20241105T152700,Life Sciences,0.5
CI,0.106788,Neutral,20240130T173900,Life Sciences,0.333333
CI,0.060765,Neutral,20241105T145500,Life Sciences,0.5
CI,0.0,Neutral,20240729T181500,Life Sciences,0.5
CI,0.0,Neutral,20240208T174300,Earnings,0.999346
CI,0.0,Neutral,20240206T180000,Earnings,0.990893
