Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240213,CI,0.185497,Somewhat-Bullish,Finance,1.0,331.9644470214844
20240910,CI,0.269372,Somewhat-Bullish,Earnings,0.997845,356.60302734375
20240426,CI,0.103649,Neutral,Economy - Monetary,0.158519,350.1944580078125
20240307,CI,0.110428,Neutral,Life Sciences,0.333333,338.6059265136719
20240205,CI,0.151864,Somewhat-Bullish,Life Sciences,0.2,316.0755615234375
20240308,CI,0.17167,Somewhat-Bullish,Retail & Wholesale,0.25,337.6674194335937
20240311,CI,0.113969,Neutral,Life Sciences,0.25,338.1416015625
20240214,CI,0.073608,Neutral,Earnings,0.890401,333.1351623535156
20240503,CI,0.132528,Neutral,Earnings,0.990893,337.3808898925781
20240201,CI,0.229926,Somewhat-Bullish,Life Sciences,0.25,302.35113525390625
20240315,CI,0.187709,Somewhat-Bullish,Life Sciences,0.333333,347.8036193847656
20240730,CI,0.0,Neutral,Life Sciences,0.333333,349.9496459960937
20240319,CI,0.179197,Somewhat-Bullish,Life Sciences,0.333333,348.11981201171875
20240910,CI,0.276726,Somewhat-Bullish,Life Sciences,0.5,356.60302734375
20240305,CI,0.105381,Neutral,Life Sciences,0.333333,328.7166748046875
20241127,CI,0.226128,Somewhat-Bullish,Life Sciences,0.5,335.0932922363281
20241031,CI,0.086352,Neutral,Life Sciences,0.5,313.4939880371094
20240718,CI,0.043725,Neutral,Life Sciences,0.333333,337.7975769042969
20240405,CI,0.177812,Somewhat-Bullish,Life Sciences,0.333333,358.0782470703125
20241007,CI,0.363387,Bullish,Retail & Wholesale,0.333333,338.8475341796875
20240712,CI,0.043106,Neutral,Life Sciences,0.333333,332.1134033203125
20240118,CI,-0.089663,Neutral,Retail & Wholesale,0.5,304.0826416015625
20240319,CI,0.055338,Neutral,Earnings,0.928139,348.11981201171875
20240425,CI,0.239252,Somewhat-Bullish,Finance,1.0,350.2339782714844
20240425,CI,0.116002,Neutral,Economy - Monetary,0.158519,350.2339782714844
20240227,CI,0.061936,Neutral,Life Sciences,0.333333,335.2307434082031
20240111,CI,0.093161,Neutral,Earnings,0.999756,302.4200134277344
20240718,CI,0.040355,Neutral,Economy - Monetary,0.158519,337.7975769042969
20240522,CI,0.071096,Neutral,Life Sciences,0.5,332.4115905761719
20240110,CI,0.07446,Neutral,Earnings,1.0,302.7446594238281
20240301,CI,0.060057,Neutral,Life Sciences,0.333333,327.5765380859375
20240506,CI,0.143539,Neutral,Life Sciences,0.5,338.2799377441406
20240413,CI,0.068443,Neutral,Retail & Wholesale,0.25,333.1549987792969
20240719,CI,0.084856,Neutral,Economy - Monetary,0.158519,333.1549987792969
20240729,CI,0.105112,Neutral,Life Sciences,0.5,343.7694396972656
20240131,CI,0.308563,Somewhat-Bullish,Finance,1.0,296.0841064453125
20240507,CI,0.139687,Neutral,Life Sciences,0.5,342.5181579589844
20240531,CI,0.067312,Neutral,Life Sciences,0.5,340.4632568359375
