Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20241017,BAC,0.082178,Neutral,Financial Markets,0.989041,42.36433792114258
20241207,BAC,0.098175,Neutral,Retail & Wholesale,0.25,46.461551666259766
20241118,BAC,0.187541,Somewhat-Bullish,Economy - Monetary,0.310843,46.461551666259766
20241104,BAC,0.289894,Somewhat-Bullish,Economy - Monetary,0.158519,41.10136795043945
20241121,BAC,0.182726,Somewhat-Bullish,Economy - Monetary,0.158519,46.20298767089844
20241128,BAC,0.197121,Somewhat-Bullish,Economy - Monetary,0.310843,45.15879440307617
20241128,BAC,0.197121,Somewhat-Bullish,Economy - Monetary,0.310843,45.15879440307617
20241106,BAC,0.101114,Neutral,Economy - Monetary,0.158519,45.15879440307617
20241121,BAC,0.074067,Neutral,Financial Markets,0.999365,46.20298767089844
20241206,BAC,0.052048,Neutral,Finance,1.0,46.75
20241103,BAC,0.074984,Neutral,Financial Markets,0.360215,41.906883239746094
20241015,BAC,0.107043,Neutral,Retail & Wholesale,0.5,41.906883239746094
20241114,BAC,0.060605,Neutral,Mergers & Acquisitions,0.890401,45.646087646484375
20241031,BAC,-0.180931,Somewhat-Bearish,Economy - Monetary,0.158519,41.588653564453125
20241112,BAC,0.0,Neutral,Financial Markets,0.108179,45.60630798339844
20241029,BAC,0.0,Neutral,Financial Markets,0.692272,42.29472732543945
20241111,BAC,0.012477,Neutral,Financial Markets,0.999941,45.82509231567383
20241015,BAC,0.162068,Somewhat-Bullish,Economy - Monetary,0.158519,41.906883239746094
20241106,BAC,0.1802,Somewhat-Bullish,Economy - Monetary,0.451494,45.15879440307617
20241126,BAC,0.222833,Somewhat-Bullish,Finance,1.0,47.4858512878418
20241015,BAC,0.0,Neutral,Life Sciences,0.25,41.906883239746094
20241118,BAC,0.282752,Somewhat-Bullish,Earnings,0.614606,46.461551666259766
20241122,BAC,0.273432,Somewhat-Bullish,Financial Markets,0.955357,46.7400016784668
20241127,BAC,0.071398,Neutral,Finance,1.0,47.505741119384766
20241108,BAC,0.25029,Somewhat-Bullish,Earnings,0.108179,44.88034439086914
20241106,BAC,0.210369,Somewhat-Bullish,Finance,1.0,45.15879440307617
20241015,BAC,0.095886,Neutral,Life Sciences,0.333333,41.906883239746094
20241011,BAC,0.0,Neutral,Earnings,0.999997,41.71793746948242
20241111,BAC,0.166445,Somewhat-Bullish,Finance,1.0,45.82509231567383
20241029,BAC,0.045225,Neutral,Economy - Monetary,0.451494,42.29472732543945
20241015,BAC,0.0,Neutral,Economy - Monetary,0.769861,41.906883239746094
20241029,BAC,0.21229,Somewhat-Bullish,Retail & Wholesale,0.333333,42.29472732543945
20241011,BAC,0.131823,Neutral,Life Sciences,0.2,41.71793746948242
20241110,BAC,0.058084,Neutral,Technology,0.5,41.71793746948242
20241011,BAC,0.055498,Neutral,Earnings,0.917436,41.71793746948242
20241126,BAC,0.204705,Somewhat-Bullish,Finance,1.0,47.4858512878418
20241016,BAC,0.173465,Somewhat-Bullish,Technology,0.5,42.563232421875
20241130,BAC,0.0,Neutral,Finance,1.0,42.36433792114258
20241017,BAC,0.0,Neutral,Earnings,0.360215,42.36433792114258
20241112,BAC,0.043344,Neutral,Economy - Monetary,0.451494,45.60630798339844
20241029,BAC,0.205821,Somewhat-Bullish,Economy - Monetary,0.158519,42.29472732543945
20241119,BAC,0.172914,Somewhat-Bullish,Finance,1.0,46.153263092041016
20241017,BAC,0.247851,Somewhat-Bullish,Earnings,0.158519,42.36433792114258
20241016,BAC,0.255612,Somewhat-Bullish,Economy - Monetary,0.451494,42.563232421875
20241105,BAC,-0.006008,Neutral,Finance,0.5,41.64832305908203
20241029,BAC,0.023928,Neutral,Life Sciences,0.5,42.29472732543945
20241111,BAC,0.0,Neutral,Economy - Monetary,0.310843,45.82509231567383
20241010,BAC,-0.015168,Neutral,Economy - Monetary,0.310843,39.7488899230957
20241014,BAC,0.215138,Somewhat-Bullish,Financial Markets,0.413559,41.67815780639648
20241028,BAC,0.249267,Somewhat-Bullish,Financial Markets,0.684621,42.38422775268555
20241010,BAC,-0.048849,Neutral,Economy - Monetary,0.576289,39.7488899230957
20241014,BAC,0.212256,Somewhat-Bullish,Financial Markets,0.365926,41.67815780639648
20241116,BAC,-0.149311,Neutral,Financial Markets,0.108179,42.06599807739258
20241022,BAC,0.150409,Somewhat-Bullish,Economy - Monetary,0.310843,42.06599807739258
20241031,BAC,0.084003,Neutral,Financial Markets,0.503496,41.588653564453125
20241126,BAC,0.021933,Neutral,Financial Markets,0.996023,47.4858512878418
20241122,BAC,0.141571,Neutral,Finance,1.0,46.7400016784668
20241018,BAC,0.0,Neutral,Economy - Monetary,0.310843,42.08588790893555
20241206,BAC,-0.126024,Neutral,Retail & Wholesale,0.5,46.75
20241029,BAC,0.234951,Somewhat-Bullish,Financial Markets,0.650727,42.29472732543945
20241025,BAC,0.197561,Somewhat-Bullish,Manufacturing,0.333333,41.65826797485352
20241024,BAC,0.071998,Neutral,Technology,0.5,42.41406631469727
20241026,BAC,0.041995,Neutral,Financial Markets,0.962106,45.82509231567383
20241111,BAC,0.042082,Neutral,Finance,0.5,45.82509231567383
20241201,BAC,0.216463,Somewhat-Bullish,Finance,1.0,42.08588790893555
20241018,BAC,0.0,Neutral,Earnings,0.158519,42.08588790893555
20241031,BAC,0.068345,Neutral,Earnings,0.158519,41.588653564453125
20241206,BAC,0.267841,Somewhat-Bullish,Retail & Wholesale,0.5,46.75
20241204,BAC,-0.077788,Neutral,Life Sciences,0.5,46.11348342895508
20241117,BAC,0.060062,Neutral,Life Sciences,0.25,45.15879440307617
20241106,BAC,0.131233,Neutral,Financial Markets,0.999922,45.15879440307617
20241120,BAC,0.222861,Somewhat-Bullish,Financial Markets,0.538269,45.80520248413086
20241028,BAC,0.0,Neutral,Earnings,0.796627,42.38422775268555
20241028,BAC,0.191451,Somewhat-Bullish,Finance,0.5,42.38422775268555
20241130,BAC,0.085293,Neutral,Financial Markets,0.503496,46.75
20241206,BAC,0.0,Neutral,Finance,1.0,46.75
20241129,BAC,-0.035499,Neutral,Finance,1.0,47.24717712402344
20241206,BAC,0.117641,Neutral,Finance,0.5,46.75
20241120,BAC,-0.156788,Somewhat-Bearish,Earnings,0.310843,45.80520248413086
20241026,BAC,0.139098,Neutral,Energy & Transportation,0.2,42.10577774047852
20241023,BAC,0.158966,Somewhat-Bullish,Economy - Monetary,0.310843,42.10577774047852
20241021,BAC,0.054438,Neutral,Financial Markets,1.0,41.52898406982422
