Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
BAC,0.147012,Neutral,20241128T163019,Finance,1.0
BAC,0.077712,Neutral,20241017T191525,Finance,1.0
BAC,0.189083,Somewhat-Bullish,20241113T090900,Finance,1.0
BAC,0.237835,Somewhat-Bullish,20241113T090600,Finance,1.0
BAC,0.274143,Somewhat-Bullish,20241112T071239,Retail & Wholesale,0.25
BAC,0.168744,Somewhat-Bullish,20241201T104600,Economy - Monetary,0.451494
BAC,0.0,Neutral,20241014T150000,Life Sciences,0.333333
BAC,0.102676,Neutral,20241011T090600,Economy - Monetary,0.310843
BAC,0.194351,Somewhat-Bullish,20241016T071326,Life Sciences,0.25
BAC,0.187393,Somewhat-Bullish,20241025T210000,Financial Markets,0.962106
BAC,0.05886,Neutral,20241108T090000,Financial Markets,1.0
BAC,0.48338,Bullish,20241015T134920,Life Sciences,0.2
BAC,0.0,Neutral,20241014T142400,Life Sciences,0.333333
BAC,0.316356,Somewhat-Bullish,20241031T161750,Financial Markets,0.918141
BAC,0.164775,Somewhat-Bullish,20241129T114000,Financial Markets,1.0
BAC,0.012403,Neutral,20241104T100600,Economy - Monetary,0.451494
BAC,0.270898,Somewhat-Bullish,20241011T193725,Earnings,0.77141
BAC,-0.173257,Somewhat-Bearish,20241114T151400,Finance,1.0
BAC,0.175329,Somewhat-Bullish,20241107T131500,Economy - Monetary,0.576289
BAC,0.0,Neutral,20241102T151946,Financial Markets,0.962106
BAC,0.087052,Neutral,20241016T120000,Earnings,0.999483
BAC,0.030689,Neutral,20241009T143421,Economy - Monetary,0.9973
BAC,0.0,Neutral,20241022T040101,Earnings,0.997335
BAC,0.035939,Neutral,20241017T181007,Earnings,0.161647
BAC,-0.025573,Neutral,20241009T140018,Earnings,1.0
BAC,0.145981,Neutral,20241122T100600,Energy & Transportation,0.25
BAC,0.120866,Neutral,20241127T115345,Financial Markets,0.365926
BAC,0.097861,Neutral,20241010T194039,Finance,0.5
BAC,0.01692,Neutral,20241102T131224,Economy - Monetary,0.310843
BAC,0.0,Neutral,20241023T102501,Earnings,0.947132
BAC,0.0,Neutral,20241018T201247,Earnings,0.158519
BAC,0.169089,Somewhat-Bullish,20241015T162142,Life Sciences,0.2
BAC,0.216783,Somewhat-Bullish,20241106T203012,Earnings,0.360215
BAC,0.116583,Neutral,20241108T130800,Economy - Monetary,0.576289
BAC,-0.07539,Neutral,20241025T182327,Financial Markets,0.413559
BAC,-0.010739,Neutral,20241018T090600,Economy - Monetary,0.158519
BAC,0.138391,Neutral,20241206T100600,Financial Markets,0.999999
BAC,-0.002692,Neutral,20241027T072000,Financial Markets,0.413559
BAC,0.340384,Somewhat-Bullish,20241127T212117,Retail & Wholesale,0.2
BAC,-0.008005,Neutral,20241031T171632,Financial Markets,0.360215
BAC,0.134978,Neutral,20241025T163347,Financial Markets,0.650727
BAC,-0.126601,Neutral,20241105T050746,Finance,0.5
BAC,0.3166,Somewhat-Bullish,20241104T222000,Economy - Monetary,0.158519
