Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
AMZN,0.561211,Bullish,20241105T172008,Earnings,0.890401
AMZN,0.45097,Bullish,20241101T202300,Retail & Wholesale,0.5
AMZN,0.45097,Bullish,20241101T192300,Retail & Wholesale,0.5
AMZN,0.41644,Bullish,20241021T103000,Retail & Wholesale,0.333333
AMZN,0.298467,Somewhat-Bullish,20241023T120000,Technology,0.25
AMZN,0.500045,Bullish,20241121T162100,Retail & Wholesale,0.333333
AMZN,0.314072,Somewhat-Bullish,20241206T051121,Retail & Wholesale,0.333333
AMZN,0.060607,Neutral,20241107T093621,Retail & Wholesale,0.5
AMZN,0.500982,Bullish,20241123T134100,Retail & Wholesale,1.0
AMZN,0.302478,Somewhat-Bullish,20241129T154907,Retail & Wholesale,0.333333
AMZN,0.465741,Bullish,20241202T155202,Retail & Wholesale,0.333333
AMZN,0.283189,Somewhat-Bullish,20241112T032811,Retail & Wholesale,1.0
AMZN,0.478369,Bullish,20241108T134940,Retail & Wholesale,0.5
AMZN,0.423055,Bullish,20241031T091000,Technology,0.333333
AMZN,0.761492,Bullish,20241023T141300,Earnings,0.576289
AMZN,0.63095,Bullish,20241115T142037,Retail & Wholesale,1.0
AMZN,0.455755,Bullish,20241022T001700,IPO,0.158519
AMZN,0.349542,Somewhat-Bullish,20241030T105000,IPO,0.158519
AMZN,0.190824,Somewhat-Bullish,20241031T113417,Retail & Wholesale,0.5
AMZN,0.399558,Bullish,20241204T100433,Retail & Wholesale,0.5
AMZN,0.648221,Bullish,20241207T120016,Retail & Wholesale,0.5
AMZN,0.492463,Bullish,20241016T164554,Retail & Wholesale,0.333333
AMZN,0.319432,Somewhat-Bullish,20241017T083500,Retail & Wholesale,0.333333
AMZN,0.36147,Bullish,20241104T132300,Retail & Wholesale,0.5
AMZN,0.385852,Bullish,20241016T113100,Economy - Monetary,0.451494
AMZN,0.5671,Bullish,20241028T135900,Life Sciences,0.333333
AMZN,0.345024,Somewhat-Bullish,20241105T112740,Earnings,0.161647
AMZN,0.367643,Bullish,20241101T180700,Retail & Wholesale,0.5
AMZN,0.367514,Bullish,20241203T133100,Earnings,0.158519
AMZN,0.489667,Bullish,20241029T082100,Retail & Wholesale,0.333333
AMZN,0.375695,Bullish,20241022T155000,Retail & Wholesale,0.5
AMZN,0.188001,Somewhat-Bullish,20241015T164924,Retail & Wholesale,0.5
AMZN,0.445167,Bullish,20241108T163300,Earnings,0.838487
AMZN,0.193537,Somewhat-Bullish,20241025T202755,Retail & Wholesale,1.0
AMZN,0.591734,Bullish,20241031T125000,Retail & Wholesale,0.5
AMZN,0.209136,Somewhat-Bullish,20241110T103500,Economy - Monetary,0.682689
AMZN,0.294254,Somewhat-Bullish,20241021T165217,Earnings,1.0
