Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240531,ADBE,0.492928,Bullish,Earnings,0.360215,444.760009765625
20240911,ADBE,0.651827,Bullish,Technology,1.0,580.3800048828125
20240214,ADBE,0.307775,Somewhat-Bullish,Financial Markets,0.360215,604.6599731445312
20240122,ADBE,0.365488,Bullish,Earnings,0.360215,603.5900268554688
20240311,ADBE,0.350928,Bullish,Life Sciences,0.333333,560.4199829101562
20240903,ADBE,0.432738,Bullish,Earnings,0.360215,571.0399780273438
20240523,ADBE,0.510327,Bullish,Earnings,0.838487,483.30999755859375
20240618,ADBE,0.407163,Bullish,Financial Markets,0.99977,522.25
20240523,ADBE,0.51477,Bullish,Earnings,0.838487,483.30999755859375
20240726,ADBE,0.332546,Somewhat-Bullish,Earnings,0.495866,542.4400024414062
20240920,ADBE,0.223404,Somewhat-Bullish,Earnings,0.95493,522.2999877929688
20240408,ADBE,0.469299,Bullish,Financial Markets,0.316726,484.2799987792969
20240702,ADBE,0.390603,Bullish,Earnings,0.360215,567.7100219726562
20240614,ADBE,0.472428,Bullish,Financial Markets,0.989041,525.3099975585938
20241118,ADBE,0.443709,Bullish,Earnings,0.360215,499.510009765625
20240910,ADBE,0.411717,Bullish,Earnings,0.999813,574.47998046875
20240328,ADBE,0.482729,Bullish,Earnings,0.360215,504.6000061035156
20240819,ADBE,0.478654,Bullish,Earnings,0.360215,563.1199951171875
20240212,ADBE,0.365921,Bullish,Earnings,0.495866,611.8400268554688
20241009,ADBE,0.411782,Bullish,Financial Markets,0.980922,494.0799865722656
20240617,ADBE,0.165307,Somewhat-Bullish,Financial Markets,0.918141,518.739990234375
20241204,ADBE,0.472405,Bullish,Earnings,0.360215,536.489990234375
20240715,ADBE,0.401787,Bullish,Earnings,0.360215,565.7100219726562
20240703,ADBE,0.357073,Bullish,Earnings,0.988787,570.1500244140625
20241010,ADBE,0.200977,Somewhat-Bullish,Earnings,0.995921,503.5700073242188
20240416,ADBE,0.082767,Neutral,Technology,0.5,476.2200012207031
20240516,ADBE,0.359976,Bullish,Earnings,0.495866,482.8800048828125
20240126,ADBE,0.19178,Somewhat-Bullish,Technology,0.5,613.9299926757812
20240305,ADBE,0.355627,Bullish,Earnings,0.360215,544.8400268554688
20240912,ADBE,0.401105,Bullish,Financial Markets,0.214378,586.5499877929688
20240923,ADBE,0.355236,Bullish,Life Sciences,0.2,527.8699951171875
20240909,ADBE,0.357295,Bullish,Financial Markets,0.365926,569.8800048828125
20240930,ADBE,0.374623,Bullish,Financial Markets,0.365926,517.780029296875
20240626,ADBE,0.322437,Somewhat-Bullish,Earnings,0.999162,528.6599731445312
20241029,ADBE,0.3341,Somewhat-Bullish,Earnings,0.961735,485.3900146484375
20240616,ADBE,0.358386,Bullish,Financial Markets,0.980922,486.1799926757813
20240503,ADBE,0.516614,Bullish,Earnings,0.495866,486.1799926757813
20240408,ADBE,0.702575,Bullish,Financial Markets,1.0,484.2799987792969
20240730,ADBE,0.393282,Bullish,Earnings,0.360215,538.7100219726562
20240719,ADBE,0.270468,Somewhat-Bullish,Earnings,0.986564,551.0
20241104,ADBE,0.22173,Somewhat-Bullish,Earnings,0.928769,481.3500061035156
20240327,ADBE,0.411677,Bullish,Earnings,0.161647,504.3999938964844
20240826,ADBE,0.358494,Bullish,Life Sciences,0.166667,559.4400024414062
20240409,ADBE,0.255128,Somewhat-Bullish,Technology,1.0,492.5499877929688
20240326,ADBE,0.365736,Bullish,Earnings,0.769861,507.6000061035156
20240126,ADBE,0.382355,Bullish,Earnings,0.360215,613.9299926757812
20240311,ADBE,0.477264,Bullish,Earnings,0.360215,560.4199829101562
20240809,ADBE,0.372919,Bullish,Earnings,0.360215,536.2999877929688
20240507,ADBE,0.362049,Bullish,Earnings,0.360215,492.2699890136719
20240826,ADBE,0.338549,Somewhat-Bullish,Life Sciences,0.166667,559.4400024414062
20240720,ADBE,0.425204,Bullish,Earnings,0.99999,546.760009765625
20240627,ADBE,0.57355,Bullish,Technology,0.5,546.760009765625
20240913,ADBE,0.229485,Somewhat-Bullish,Earnings,0.938793,536.8699951171875
20240704,ADBE,0.454301,Bullish,Earnings,0.650727,519.1400146484375
20240320,ADBE,0.415894,Bullish,Earnings,0.904684,519.1400146484375
20240722,ADBE,0.318675,Somewhat-Bullish,Earnings,0.360215,554.8200073242188
20240411,ADBE,0.325769,Somewhat-Bullish,Technology,0.5,484.2799987792969
20240331,ADBE,0.204464,Somewhat-Bullish,Earnings,0.650727,516.2000122070312
20241202,ADBE,0.273171,Somewhat-Bullish,Earnings,0.972476,516.2000122070312
20240923,ADBE,0.388352,Bullish,Life Sciences,0.25,527.8699951171875
20240207,ADBE,0.391919,Bullish,Earnings,0.961735,615.8499755859375
20240131,ADBE,0.381518,Bullish,Earnings,0.360215,617.780029296875
20240828,ADBE,0.420933,Bullish,Earnings,0.360215,560.5399780273438
20240328,ADBE,0.280311,Somewhat-Bullish,Earnings,0.999919,504.6000061035156
